SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,1,0,1.4020756320977905,0,1,1.1380069861394362,2.2143372669808916,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,1,1,0.43830169219269904,1,1,-1.5021455257639822,-0.6053622600058451,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,1,0,0.33685180378163676,1,1,-1.6145828711413999,-0.7112767630218086,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1,0,-0.22112258247920574,1,0,0.45526887864150833,0.011638772365572989,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,0,0,-0.8805468571511105,1,0,1.1318248640568291,-0.44318187952499005,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
0,1,0,-1.0834466339732352,1,0,-0.00027624232060639186,-0.859171060882518,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,1.0977259668646038,1,1,1.3369940406733543,2.052624967304018,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,-1.3370713550008908,1,1,-1.6451070989242729,-1.1667257973615521,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,1,1,0.18467697116504336,1,0,0.7968311237055539,0.5617106618334541,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,-1.0834466339732352,1,1,-1.5890816175506453,-1.0929293319776847,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0.5397515806037613,1,0,-1.6551530473085092,-0.6806270884597365,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.5397515806037613,1,0,0.2783056340268786,0.6445930244672076,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,-0.06894774986261233,1,1,1.2732409066964676,0.558594397850783,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,1,1,2.1122248509752266,1,1,0.8914948680954761,2.7802533710602533,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,-0.7283720245345171,1,0,0.9177688869465561,-0.3523357311577441,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0,0,0.08322708275398108,1,0,-1.6532211341576948,-0.821403993273605,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,1,1,-0.1703976382736746,1,0,0.3211941059749657,-0.02218487477144162,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,1,1,-0.2718475266847369,1,0,-1.723542772847351,-0.9122950261015068,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,0,-0.8298219129455794,1,1,-1.6717675004055161,-1.0421265345811792,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1341715781787662,1,1,1.2230111647752846,-0.7612716401265105,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,1,1,-1.2356214665898284,1,1,0.3772195873485932,-0.9440411639167409,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,1,0,-0.7790969687400482,0,1,-1.7447938175063131,-1.0599456654615136,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,-0.322572470890268,1,1,0.3973114841170663,-0.09017200853329295,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,1,1,1.2499007994811973,1,0,0.364468960553216,1.3237205624519972,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,0.08322708275398108,1,0,-0.09996296090264671,0.03141999538314451,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
0,0,1,-1.387796299206422,1,1,0.1310938519347956,-1.112389951704858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,-1.2356214665898284,1,1,1.1959643806638782,-0.8513804009258408,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,-1.2356214665898284,1,1,0.44676846077792354,-0.9462789748837206,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.8298219129455794,1,0,-0.5269157672327033,-0.7575141695630433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,-1.489246187617484,1,1,-1.6161284016620516,-1.2318018532465875,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1,0,0.08322708275398108,1,0,1.0124326313364784,0.607294037662276,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
0,1,1,0.13395202695951222,0,0,0.2184163263516219,0.2182098844349688,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,1,0,-0.11967269406814346,1,1,-1.532669753546855,-0.8242509504923414,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0.43830169219269904,1,0,-0.11657741399965343,0.2941159194696568,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0,1,0,-0.322572470890268,1,0,1.0634351385179877,0.14960078028974486,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
0,1,1,-1.3370713550008908,1,0,-0.03852812270673824,-1.0756039301645637,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,-0.8805468571511105,1,1,-1.5670578076313573,-1.0327777426331666,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.0327216897677038,0,0,0.5704109024300668,-0.7351296478274378,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
0,0,0,-0.4747473035068614,0,1,0.22846227473585817,-0.28672106174483963,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
0,1,0,-0.5761971919179237,1,1,0.6117538438575019,-0.26634351660712735,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,1.6557003531254464,1,1,-1.5268740140944108,-0.27193483799167273,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,1,1,1.1991758552756662,0,0,-1.7447938175063131,-0.5893064472227012,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.9093250741531023,1,0,-0.30320022436835686,1.1690743592955009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,1,-0.8298219129455794,1,0,-1.6930185450644784,-1.0339126782811763,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.7283720245345171,1,1,0.6024806607335913,-0.4277672733226425,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,1,1,-0.06894774986261233,1,1,0.31771666230349904,0.10231820702181187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,1,1,1.1484509110701349,1,0,0.789489853732458,1.653057086480688,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,0,1,-1.3370713550008908,1,0,1.1395525166600882,-0.9704204026507083,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1
1,1,0,-0.4747473035068614,1,1,-0.6486262957340319,-0.6116396724318428,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0.5397515806037613,0,1,0.3687191694850084,0.6488249879004644,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1.0470010226590727,1,1,1.4733871091208746,2.092257946063049,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,0,0,-1.1848965223842973,0,1,0.7160771540014977,-0.8611395650855631,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,0,0,2.1122248509752266,1,1,-0.20467265367680545,1.4566426866511086,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,1,1,-0.5761971919179237,1,0,0.11100195516632251,-0.4212654385933663,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0,1,1,0.9455511342480104,1,1,-0.08682595147710664,0.6963127472742523,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,1,2.1122248509752266,1,1,1.2203064863641437,3.1678306888226895,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,-0.7790969687400482,1,1,0.2810103124380195,-0.5766618534493945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1
0,1,1,-0.9819967455621728,1,1,1.1005278710136304,-0.572019517804428,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0,2.1122248509752266,0,1,-0.11541826610916454,1.5617364452436524,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,0,1,-1.489246187617484,0,0,-0.16603439066051073,-1.1974908891081677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0,1,0,1.4528005763033218,1,0,0.6874848393694398,1.832665461827592,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,0,-0.9819967455621728,0,0,0.33742217644180955,-0.7122513970246193,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,1,-1.2356214665898284,1,1,-0.06634767207847041,-1.0006661170668785,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,-0.6269221361234548,1,0,-1.7073147023805073,-0.9887140264008318,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,1,-0.7283720245345171,1,1,-1.5856041738791788,-1.011861583967585,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,0,0,1.8078751857420399,1,1,-1.7196789465457216,-0.460539341667151,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,1,1.9093250741531023,1,1,0.546841561990127,2.156083649115531,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,-1.3370713550008908,1,0,0.41585785036488787,-1.0626194969034348,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,-0.9312718013566417,0,0,0.1523448965937576,-0.7289868887834076,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
0,0,0,-1.0327216897677038,1,0,-1.5941045917427636,-1.097456250438108,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1341715781787662,1,0,-1.732043190710936,-1.1267016825882357,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,1,1.6557003531254464,1,1,0.0186565065573781,1.3411613814496617,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,-0.9312718013566417,1,1,0.3636961952928897,-0.6580309685524686,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.33685180378163676,1,0,-1.7355206343824023,-0.8329841841227895,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0,0,-0.9819967455621728,1,1,1.0398657980780472,-0.6101328369669711,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,-0.9819967455621728,1,0,0.0008829055698824938,-0.792229093847365,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,0.3875767479871679,1,0,0.7288277807968749,0.788101469315269,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1,1,0,-0.7790969687400482,1,0,0.8493791614077146,-0.41963677387814324,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,-1.0327216897677038,1,1,1.3269480922891175,-0.5868185656892108,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0
1,0,0,0.2861268595761056,1,1,0.7353962855096451,0.6845530185824447,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,-1.1341715781787662,0,1,1.0000683871712643,-0.781636361132607,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1
0,1,1,0.23540191537057448,1,1,0.09786494574078217,0.25443805624997023,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0,-0.06894774986261233,1,0,0.6156176701591317,0.24827606100851593,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
0,1,0,0.33685180378163676,1,0,-1.6300381763479177,-0.762464284366792,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,1,-1.0834466339732352,1,1,0.7871715579514802,-0.7440103589714692,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,1,0,-0.06894774986261233,1,1,-1.6470390120750873,-0.8106060744529922,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-1.1848965223842973,1,1,0.6720295341629218,-0.8686865665415379,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0,0,-0.2718475266847369,1,1,-0.06518852418798152,-0.21401464754832622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,-1.1341715781787662,1,1,-0.10575870035509087,-0.9428036352158036,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0,1,0,-1.2356214665898284,1,1,0.11872960776958157,-0.9827828655284644,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,1.0470010226590727,1,1,0.3466953595657201,1.1459139775971319,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,-0.2718475266847369,1,1,-0.4218196918283817,-0.3878842239971011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,0,0,-1.0834466339732352,1,0,-0.3132461727525937,-0.9448170238795046,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,0,-0.7790969687400482,1,1,0.39035659677413354,-0.4852514432910475,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,2.1122248509752266,1,1,0.020974802338355872,1.7681344315362333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,-0.8805468571511105,1,1,-1.7447938175063131,-1.0551815005661955,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9819967455621728,1,1,0.6836210130678101,-0.6435268756948519,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0.6919264132203548,1,1,1.1608035613190502,1.4284295970960632,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0,-1.2356214665898284,1,0,-0.6841734977090228,-1.0295909459266077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.33685180378163676,1,0,-1.7208380944362105,-0.790029755275233,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0,1.8078751857420399,1,1,0.03488457702422195,1.509452460645507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0.33685180378163676,1,0,1.038320267557396,0.9207671108820619,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
0,1,1,0.43830169219269904,1,0,-1.6400841247321543,-0.7187339955564719,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0,0,0.08322708275398108,1,1,-0.10189487405346134,0.03432466119415257,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,0,0,0.8441012458369481,1,0,1.3675182684562268,1.7810098596786268,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0.2861268595761056,1,0,1.2732409066964676,0.9977054885118323,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0,1,1,0.2861268595761056,1,1,0.595525773390658,0.6086149232187167,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,-1.0834466339732352,1,0,-1.7204517118060474,-1.1327867330399943,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1,0,-0.11967269406814346,1,0,-0.19192202688142826,-0.18726992106330478,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,0,0,-0.2718475266847369,1,1,-0.5052783399435784,-0.43080659251561787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,1.604975408919915,1,1,0.9262693048101409,2.2609337492073722,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,0,0,-0.1703976382736746,1,0,-0.053597045283092934,-0.17497157884362816,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,-0.8805468571511105,1,0,0.2539635283266131,-0.6484192819063291,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,1,-0.7790969687400482,1,0,0.2500997020249833,-0.5755974505252723,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0,0,1,-0.6269221361234548,1,1,-1.6617215520212796,-1.0151958581877267,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0.032502138548449945,1,1,0.8064906894596275,0.44360040965074127,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,0,0,0.793376301631417,1,1,1.0553211032845655,1.439791777707777,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,0,0,-1.0327216897677038,0,1,-0.690742002421793,-0.9351732769043254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,1,0,0.2861268595761056,1,0,-1.5709216339329868,-0.7088209418173581,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1,1,1.7064252973309777,1,1,-0.06943873311977392,1.2917948867941402,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,2.1122248509752266,1,1,-1.738225312793543,-0.356721584170392,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0,0,0.2861268595761056,1,1,-0.24601559510424081,0.045122580014765476,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0.793376301631417,1,1,-0.16101141646839232,0.5254953141500686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,1,1,-0.9312718013566417,1,0,-1.5523752676851654,-1.0660435400448882,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0,0,0.3875767479871679,1,0,0.20527931692608153,0.469197376356137,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,-0.4240223593013303,1,1,0.047248821189436,-0.3164281626331409,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,-1.1341715781787662,1,1,-1.6466526294449244,-1.1194175758303875,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,1,-0.4747473035068614,1,1,-0.07755276835319584,-0.4039464488460532,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,-1.2356214665898284,1,0,0.8849263633827058,-0.9224517383413231,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
0,0,1,-1.0327216897677038,1,0,0.7636022175115404,-0.7007545630309383,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0.8948261900424792,1,0,0.7802166706085468,1.348009467732568,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0.33685180378163676,1,1,-0.28156279707923204,0.10703107539066598,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,-1.3370713550008908,1,0,-1.6937913103248041,-1.1856542156266645,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,1,1,1.0470010226590727,1,0,1.4413173508173496,2.0775999636260414,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,1,1,0.793376301631417,0,1,0.47922460171161124,1.0141780855724938,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,0,-1.0327216897677038,1,0,-1.7247019207378398,-1.1031309286781568,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1,0,-0.7283720245345171,1,1,-1.673699413556331,-1.0084567770235557,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,0,1,0.9455511342480104,1,1,-1.628492645827266,-0.5766810896468183,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-1.0834466339732352,1,1,0.5387275267567049,-0.7842268357190247,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,-0.06894774986261233,1,1,1.0348428238859293,0.45063444584207885,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
1,1,0,0.3875767479871679,1,0,1.1789635449367086,1.0527979579338662,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,1,1,-0.5254722477123925,1,1,1.0928002184103713,-0.09127488385226293,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0.08322708275398108,1,0,0.6017078954732656,0.3619235153888852,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,-0.677647080328986,1,1,0.24816778887416865,-0.46717582977839456,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1,1,0,-0.37329741509579917,1,1,-0.42413798760935945,-0.45759620346129504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,1,-0.4747473035068614,0,1,0.1322529998252845,-0.3383638397621887,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,-1.1341715781787662,1,0,-1.7447938175063131,-1.1400900759952663,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
0,1,0,-0.7790969687400482,1,0,0.06811348321823539,-0.6057982804807868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,1,0,-0.7283720245345171,0,1,-1.7146559723536032,-1.0555662245146735,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1,1,1,0.08322708275398108,1,1,1.2573992188597871,0.765883661290671,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0.3875767479871679,1,0,1.2500579488866912,1.0841144873399666,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
0,1,0,0.08322708275398108,1,1,-0.44075244070636616,-0.16448785124760568,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,-0.1703976382736746,1,1,0.5715700503205556,0.11988726733563562,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,-1.1848965223842973,1,0,0.7995358021166942,-0.8679363548420059,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,1,-1.1341715781787662,1,1,-0.06673405470863328,-0.9008238403710578,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,0,0,-0.9312718013566417,1,1,-0.05282428002276719,-0.736373588594183,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0,1,1,0.032502138548449945,0,0,0.6098219307066872,0.36587975999239924,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,2.1122248509752266,1,1,0.32080772334480256,2.0718419285304885,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,0,0,2.1122248509752266,1,1,0.46917865332737446,2.2690450124544475,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
0,1,1,0.4890266363982302,1,0,-0.8452950544869718,-0.1586143989675098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0.3875767479871679,1,1,0.46492844439558206,0.6194320782367536,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,1,0,-1.2863464107953595,1,1,-0.3464750789466071,-1.0574641959938311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
